"lat","lng","freq","city","state","state_code","mean_dur"
32.9762,-96.3175,5,"royse city","texas","TX",5080
32.9783,-115.5287,7,"brawley","california","CA",124268.571428571
32.9791,-86.0358,1,"kellyton","alabama","AL",240
32.9827,-82.8089,1,"sandersville","georgia","GA",120
32.9848,-84.5821,2,"woodbury","georgia","GA",21900
32.9871,-117.0201,12,"poway","california","CA",763607.5
32.989,-96.8999,15,"carrollton","texas","TX",163100.769230769
32.9925,-80.0054,16,"goose creek","south carolina","SC",484120
32.9942,-117.2575,3,"solana beach","california","CA",706.666666666667
32.9954,-82.4,1,"louisville","georgia","GA",300
32.9968,-87.6272,5,"moundville","alabama","AL",1555908
32.9987,-94.631,2,"hughes springs","texas","TX",600
32.9997,-94.9668,1,"pittsburg","texas","TX",300
33.0015,-80.1799,34,"summerville","south carolina","SC",279891.796875
33.0019,-93.4613,3,"springhill","louisiana","LA",288120
33.002,-83.5373,1,"gray","georgia","GA",300
33.0038,-97.1897,1,"trophy club","texas","TX",0
33.0049,-97.4856,3,"newark","texas","TX",3740
33.0092,-80.1078,11,"ladson","south carolina","SC",173426.666666667
33.0148,-97.2268,2,"roanoke","texas","TX",345620
33.0186,-96.6105,3,"murphy","texas","TX",90
33.0245,-96.4397,1,"lavon","texas","TX",900
33.0249,-109.2883,1,"clifton","arizona","AZ",7776000
33.0267,-86.3169,1,"weogufka","alabama","AL",1200
33.0274,-85.0384,12,"lagrange","georgia","GA",691566
33.0315,-108.6944,1,"buckhorn","new mexico","NM",18000
33.0344,-97.1146,6,"flower mound","texas","TX",648130
33.0347,-83.9381,2,"forsyth","georgia","GA",180
33.0362,-96.5161,5,"wylie","texas","TX",1106340
33.0404,-112.0006,57,"maricopa","arizona","AZ",180053.867924528
33.0452,-96.9823,18,"lewisville","texas","TX",924244.333333333
33.0463,-96.3811,2,"nevada","texas","TX",1200
33.0474,-116.8767,15,"ramona","california","CA",871119.230769231
33.049,-117.2613,20,"encinitas","california","CA",746790
33.0502,-96.7487,42,"plano","texas","TX",390693.529411765
33.0504,-96.2279,2,"caddo mills","texas","TX",345600
33.0508,-84.3083,1,"meansville","georgia","GA",300
33.0509,-84.1527,2,"barnesville","georgia","GA",NA
33.056,-97.5096,1,"aurora","texas","TX",300
33.0584,-89.5893,1,"kosciusko","mississippi","MS",3888000
33.059,-111.4208,8,"florence","arizona","AZ",785
33.0647,-97.4779,3,"rhome","texas","TX",144050
33.0678,-80.9537,1,"lodge","south carolina","SC",240
33.0752,-106.0175,4,"tularosa","new mexico","NM",706.666666666667
33.0793,-111.7683,4,"sacaton","arizona","AZ",810450
33.0843,-97.5632,2,"boyd","texas","TX",2592000
33.0874,-83.2414,4,"milledgeville","georgia","GA",325815
33.0895,-80.8142,1,"smoaks","south carolina","SC",600
33.0897,-97.0615,5,"highland village","texas","TX",173310
33.09,-80.3071,1,"ridgeville","south carolina","SC",360
33.0909,-82.0146,3,"waynesboro","georgia","GA",146020
33.0916,-84.4387,2,"concord","georgia","GA",10
33.092,-97.1216,2,"lantana","texas","TX",330
33.0925,-96.8977,8,"the colony","texas","TX",52122
33.0926,-84.3423,2,"zebulon","georgia","GA",390
33.0942,-96.5803,1,"lucas","texas","TX",120
33.1017,-98.5778,1,"graham","texas","TX",30
33.105,-110.7551,1,"dripping springs","arizona","AZ",600
33.1068,-86.5825,3,"shelby","alabama","AL",865600
33.1088,-96.6735,23,"allen","texas","TX",276254.090909091
33.1105,-97.1864,1,"argyle","texas","TX",360
33.1136,-94.1672,1,"atlanta","texas","TX",600
33.1147,-104.3283,1,"hagerman","new mexico","NM",3600
33.1177,-84.193,2,"milner","georgia","GA",1950
33.119,-91.264,1,"eudora","arkansas","AR",180
33.1224,-89.0553,2,"louisville","mississippi","MS",1800
33.1237,-88.1594,1,"aliceville","alabama","AL",600
33.1239,-85.5683,1,"wadley","alabama","AL",120
33.1246,-86.8476,4,"montevallo","alabama","AL",1836030
33.1247,-117.2837,48,"carlsbad","california","CA",308201.931818182
33.1249,-86.745,2,"calera","alabama","AL",165
33.1252,-81.3426,1,"kline","south carolina","SC",60
33.1277,-97.0234,3,"lake dallas","texas","TX",1300
33.128,-91.9631,1,"crossett","arkansas","AR",120
33.1292,-110.1163,1,"bylas","arizona","AZ",1512000
33.1347,-117.0722,62,"escondido","california","CA",272958.105263158
33.135,-117.1744,15,"san marcos","california","CA",229671.428571429
33.1405,-100.2253,1,"aspermont","texas","TX",900
33.1421,-95.6124,8,"sulphur springs","texas","TX",278901.428571429
33.1435,-97.0681,2,"corinth","texas","TX",1980
33.1448,-105.7897,1,"mescalero","new mexico","NM",1800
33.1555,-96.8215,15,"frisco","texas","TX",345792.083333333
33.1597,-99.732,1,"haskell","texas","TX",7776000
33.1609,-96.3608,1,"farmersville","texas","TX",180
33.1613,-94.9717,1,"mount pleasant","texas","TX",1200
33.1631,-80.0135,18,"moncks corner","south carolina","SC",477910.588235294
33.1636,-98.3891,1,"bryson","texas","TX",NA
33.1674,-84.9027,7,"hogansville","georgia","GA",461320
33.1745,-87.2313,3,"vance","alabama","AL",2490
33.1757,-102.273,4,"brownfield","texas","TX",1530
33.1778,-96.5044,3,"princeton","texas","TX",990
33.1778,-86.2606,4,"sylacauga","alabama","AL",290500
33.1806,-107.2269,2,"elephant butte","new mexico","NM",46800
33.182,-99.8933,1,"rule","texas","TX",900
33.182,-94.7402,1,"omaha","texas","TX",1296000
33.1856,-96.929,3,"little elm","texas","TX",864440
33.186,-80.5794,3,"st. george","south carolina","SC",1800
33.1864,-107.2589,9,"truth or consequences","new mexico","NM",217160
33.1879,-111.5472,45,"san tan valley","arizona","AZ",222982.307692308
33.1896,-117.2386,26,"vista","california","CA",15821.25
33.1911,-101.3814,4,"post","texas","TX",389250
33.1954,-104.3689,1,"dexter","new mexico","NM",180
33.2015,-96.6669,28,"mckinney","texas","TX",483912
33.2069,-82.3878,1,"wrens","georgia","GA",360
33.2126,-80.4478,3,"harleyville","south carolina","SC",660
33.2172,-111.8695,4,"sun lakes","arizona","AZ",255
33.2176,-97.1419,34,"denton","texas","TX",232768.333333333
33.2184,-92.664,5,"el dorado","arkansas","AR",2552
33.2193,-87.1489,1,"woodstock","alabama","AL",172800
33.2198,-86.8225,8,"alabaster","alabama","AL",563265
33.2199,-82.7031,1,"mitchell","georgia","GA",1728000
33.2247,-117.3083,43,"oceanside","california","CA",504091.184210526
33.2248,-91.7972,1,"hamburg","arkansas","AR",18000
33.2262,-97.5876,3,"decatur","texas","TX",NA
33.229,-96.9985,4,"cross roads","texas","TX",560
33.233,-117.0157,5,"valley center","california","CA",778644
33.2334,-82.596,2,"gibson","georgia","GA",1081800
33.2348,-87.5267,19,"tuscaloosa","alabama","AL",297880
33.2363,-96.9611,1,"providence village","texas","TX",2160000
33.2375,-82.2289,2,"keysville","georgia","GA",432450
33.2386,-111.6343,43,"queen creek","arizona","AZ",383101.035714286
33.2387,-115.5146,2,"niland","california","CA",2592045
33.2394,-96.8087,1,"prosper","texas","TX",60
33.2397,-87.3277,2,"brookwood","alabama","AL",600
33.241,-116.3571,10,"borrego springs","california","CA",250836
33.2418,-84.2747,6,"griffin","georgia","GA",821040
33.2419,-81.3659,4,"barnwell","south carolina","SC",2592052.5
33.2421,-95.8991,1,"commerce","texas","TX",300
33.2446,-87.6799,1,"coker","alabama","AL",300
33.2524,-83.903,1,"flovilla","georgia","GA",60
33.2553,-103.3112,1,"tatum","new mexico","NM",1296000
33.2589,-87.5984,1,"northport","alabama","AL",NA
33.2613,-112.3622,37,"goodyear","arizona","AZ",539930.322580645
33.2622,-93.8852,1,"fouke","arkansas","AR",648000
33.2652,-97.2256,5,"krum","texas","TX",329160
33.2761,-117.1942,5,"bonsall","california","CA",1987962
33.2767,-82.9704,1,"sparta","georgia","GA",1800
33.2774,-93.2261,2,"magnolia","arkansas","AR",180
33.2797,-85.0985,5,"franklin","georgia","GA",1613000
33.2826,-111.8516,96,"chandler","arizona","AZ",259941.658823529
33.2845,-86.8756,4,"helena","alabama","AL",486225
33.2851,-111.1109,6,"superior","arizona","AZ",1008650
33.2859,-79.6945,1,"jamestown","south carolina","SC",60
33.2872,-96.9622,2,"aubrey","texas","TX",900
33.2891,-96.5573,1,"melissa","texas","TX",1800
33.2897,-96.1945,1,"celeste","texas","TX",259200
33.2906,-82.0994,5,"hephzibah","georgia","GA",432040
33.292,-83.9678,3,"jackson","georgia","GA",288120
33.2925,-84.4588,1,"brooks","georgia","GA",NA
33.2955,-83.686,3,"monticello","georgia","GA",864210
33.2994,-115.9609,1,"salton city","california","CA",300
33.3011,-82.2025,1,"blythe","georgia","GA",864000
33.3077,-85.4864,2,"wedowee","alabama","AL",150
33.3082,-84.5546,5,"senoia","georgia","GA",379200
33.3101,-111.7463,84,"gilbert","arizona","AZ",242575.641025641
33.311,-89.1711,2,"ackerman","mississippi","MS",3750
33.3114,-86.7573,4,"pelham","alabama","AL",205515
33.3184,-86.4287,1,"harpersville","alabama","AL",300
33.3188,-108.8811,1,"glenwood","new mexico","NM",600
33.3188,-96.7865,5,"celina","texas","TX",760
33.322,-87.904,3,"gordo","alabama","AL",1296060
33.3255,-86.6299,6,"chelsea","alabama","AL",94400
33.3258,-83.3886,4,"eatonton","georgia","GA",288280
33.3284,-81.7925,1,"jackson","south carolina","SC",NA
33.3299,-94.3461,1,"maud","texas","TX",10800
33.3299,-91.2847,2,"lake village","arkansas","AR",390
33.3312,-105.5968,1,"ruidoso downs","new mexico","NM",180
33.3332,-89.7533,2,"vaiden","mississippi","MS",450
33.3342,-118.3315,3,"avalon","california","CA",291620
33.3346,-112.7747,1,"arlington","arizona","AZ",1296000
33.337,-84.6504,5,"sharpsburg","georgia","GA",1365
33.3442,-84.1071,5,"locust grove","georgia","GA",518970.6
33.3461,-107.6488,1,"winston","new mexico","NM",345600
33.347,-96.5503,2,"anna","texas","TX",864000
33.3482,-80.6844,1,"bowman","south carolina","SC",300
33.3528,-93.2949,1,"waldo","arkansas","AR",2592000
33.3543,-90.5913,1,"inverness","mississippi","MS",900
33.3552,-81.2835,1,"blackville","south carolina","SC",2592000
33.3567,-93.4956,1,"stamps","arkansas","AR",600
33.3569,-97.696,1,"alvord","texas","TX",180
33.3572,-93.4358,1,"buckner","arkansas","AR",NA
33.3576,-91.8511,2,"fountain hill","arkansas","AR",9000
33.3595,-79.2958,13,"georgetown","south carolina","SC",449540.769230769
33.3617,-117.0696,1,"pala","california","CA",120
33.3636,-92.7314,2,"smackover","arkansas","AR",300
33.3643,-93.5751,1,"lewisville","arkansas","AR",600
33.3645,-82.0708,40,"augusta","georgia","GA",554132.567567568
33.3647,-105.6432,9,"ruidoso","new mexico","NM",144506.666666667
33.3687,-96.072,1,"wolfe city","texas","TX",180
33.3693,-117.2259,12,"fallbrook","california","CA",149563.636363636
33.3709,-86.9713,3,"bessemer","alabama","AL",2900
33.3715,-111.4369,14,"gold canyon","arizona","AZ",419012.5
33.3716,-97.1677,4,"sanger","texas","TX",288280
33.3722,-80.8362,1,"rowesville","south carolina","SC",5
33.373,-104.5294,35,"roswell","new mexico","NM",323304.193548387
33.3754,-86.8064,15,"hoover","alabama","AL",46952.3076923077
33.3756,-85.3975,1,"woodland","alabama","AL",NA
33.3759,-116.0115,1,"salton sea beach","california","CA",900
33.3766,-84.7761,12,"newnan","georgia","GA",1178323.63636364
33.3835,-84.2855,10,"hampton","georgia","GA",144867
33.3848,-86.4086,1,"vincent","alabama","AL",120
33.385,-91.0514,3,"greenville","mississippi","MS",345
33.3858,-112.3236,15,"avondale","arizona","AZ",260033.076923077
33.3869,-110.7515,12,"globe","arizona","AZ",735612.5
33.3881,-111.9318,84,"tempe","arizona","AZ",404850.025316456
33.3943,-84.5712,4,"peachtree city","georgia","GA",864180
33.3951,-110.8721,3,"miami","arizona","AZ",60
33.3955,-96.9501,3,"pilot point","texas","TX",432225
33.3985,-111.5351,33,"apache junction","arizona","AZ",295515.555555556
33.4017,-111.718,172,"mesa","arizona","AZ",381915.888535032
33.4046,-79.9264,5,"st. stephen","south carolina","SC",828
33.4067,-82.6653,2,"warrenton","georgia","GA",864150
33.4149,-82.3852,4,"dearing","georgia","GA",831652.5
33.4203,-96.5834,4,"van alstyne","texas","TX",172965
33.4221,-93.067,1,"stephens","arkansas","AR",480
33.4237,-87.022,2,"hueytown","alabama","AL",14700
33.427,-79.1245,39,"pawleys island","south carolina","SC",361052.5
33.4273,-96.3409,2,"trenton","texas","TX",900
33.4314,-112.6429,45,"buckeye","arizona","AZ",287858.054054054
33.4329,-86.0976,1,"talladega","alabama","AL",NA
33.4345,-80.9211,1,"cordova","south carolina","SC",2592000
33.4361,-93.996,4,"texarkana","arkansas","AR",720
33.4365,-80.42,1,"vance","south carolina","SC",NA
33.4399,-84.1509,14,"mcdonough","georgia","GA",432475.384615385
33.447,-85.6746,1,"delta","alabama","AL",7200
33.4484,-112.2561,1,"tolleson","arizona","AZ",600
33.4487,-94.0815,9,"texarkana","texas","TX",5340
33.4492,-90.6447,1,"indianola","mississippi","MS",600
33.4494,-79.566,3,"andrews","south carolina","SC",220
33.4498,-117.6103,33,"san clemente","california","CA",134923.448275862
33.45,-84.4709,16,"fayetteville","georgia","GA",432461.375
33.4504,-82.2073,10,"grovetown","georgia","GA",96643.3333333333
33.4518,-86.7438,1,"vestavia hills","alabama","AL",302400
33.4522,-116.8555,2,"aguanga","california","CA",648090
33.4601,-86.5251,1,"vandiver","alabama","AL",900
33.4608,-88.8297,6,"starkville","mississippi","MS",35010
33.4612,-94.4182,3,"new boston","texas","TX",1296900
33.4617,-86.8092,4,"homewood","alabama","AL",375600
33.4646,-96.7646,2,"gunter","texas","TX",540
33.4666,-82.4992,5,"thomson","georgia","GA",325170
33.4698,-95.2135,1,"bogata","texas","TX",360
33.4701,-100.8556,1,"spur","texas","TX",2700
33.4707,-94.2841,3,"hooks","texas","TX",990
33.4733,-117.6968,19,"dana point","california","CA",68658.9473684211
33.4753,-84.5941,2,"tyrone","georgia","GA",480
33.4776,-80.8998,1,"edisto","south carolina","SC",360
33.4801,-80.4852,3,"santee","south carolina","SC",270
33.4805,-110.8366,1,"wheatfields","arizona","AZ",18000
33.4807,-83.0372,1,"white plains","georgia","GA",864000
33.4871,-86.74,3,"mountain brook","alabama","AL",405
33.488,-112.9308,5,"tonopah","arizona","AZ",540
33.4892,-97.1534,1,"valley view","texas","TX",3456000
33.4928,-117.1315,64,"temecula","california","CA",219403.935185185
33.4928,-84.9137,1,"whitesburg","georgia","GA",1800
33.4928,-80.867,2,"orangeburg","south carolina","SC",4530
33.5009,-117.6544,9,"san juan capistrano","california","CA",518657.5
33.5024,-112.3586,13,"litchfield park","arizona","AZ",921
33.5058,-89.9218,1,"carrollton","mississippi","MS",30
33.5066,-96.6155,1,"howe","texas","TX",600
33.5088,-88.4096,6,"columbus","mississippi","MS",561885
33.5108,-96.3955,1,"whitewright","texas","TX",2592000
33.5126,-90.1993,4,"greenwood","mississippi","MS",648000
33.5148,-102.0066,4,"wolfforth","texas","TX",151357.5
33.518,-83.7349,1,"mansfield","georgia","GA",432000
33.5201,-96.4843,2,"tom bean","texas","TX",1513050
33.5209,-82.0985,9,"martinez","georgia","GA",864457.5
33.5212,-84.3541,6,"jonesboro","georgia","GA",480
33.5214,-81.9547,10,"north augusta","south carolina","SC",550.777777777778
33.5253,-84.2294,10,"stockbridge","georgia","GA",337083.333333333
33.5259,-85.339,3,"ranburne","alabama","AL",864250
33.5275,-117.705,17,"laguna niguel","california","CA",1071026.25
33.5277,-86.7987,65,"birmingham","alabama","AL",430448.5
33.531,-81.7268,14,"aiken","south carolina","SC",913645.714285714
33.5311,-84.6677,1,"palmetto","georgia","GA",259200
33.5363,-92.4661,4,"hampton","arkansas","AR",1094600
33.5382,-105.7119,1,"nogal","new mexico","NM",120
33.5429,-86.5636,1,"leeds","alabama","AL",60
33.5434,-111.9595,12,"paradise valley","arizona","AZ",271290
33.5436,-89.2766,1,"eupora","mississippi","MS",864000
33.544,-86.6599,1,"irondale","alabama","AL",2592000
33.5444,-90.5373,1,"sunflower","mississippi","MS",300
33.5448,-117.7612,18,"laguna beach","california","CA",513912.352941176
33.5461,-81.799,3,"warrenville","south carolina","SC",648030
33.5491,-117.6416,2,"ladera ranch","california","CA",432000
33.5496,-84.5914,1,"fairburn","georgia","GA",1800
33.5566,-97.844,1,"bowie","texas","TX",518400
33.5566,-79.0593,22,"murrells inlet","south carolina","SC",313633.5
33.5588,-82.3183,3,"appling","georgia","GA",576310
33.5593,-96.9072,1,"collinsville","texas","TX",360
33.5609,-86.2669,5,"pell city","alabama","AL",516
33.5619,-82.1351,10,"evans","georgia","GA",182746.666666667
33.564,-84.4103,5,"riverdale","georgia","GA",52176
33.5659,-101.8878,39,"lubbock","texas","TX",219794
33.5672,-92.8467,5,"camden","arkansas","AR",3888000
33.5678,-83.1878,4,"greensboro","georgia","GA",648270
33.5679,-116.6967,1,"anza","california","CA",864000
33.5685,-83.3623,4,"buckhead","georgia","GA",1950
33.5703,-97.0129,2,"lake kiowa","texas","TX",180
33.572,-117.1909,26,"murrieta","california","CA",222824.545454545
33.5722,-112.0891,486,"phoenix","arizona","AZ",317287.459207459
33.5767,-116.0645,3,"mecca","california","CA",270
33.5791,-112.2311,82,"glendale","arizona","AZ",420088.581081081
33.5792,-117.7289,13,"aliso viejo","california","CA",540705
33.5806,-102.3636,1,"levelland","texas","TX",2250
33.5817,-85.0837,5,"carrollton","georgia","GA",639888
33.5866,-95.909,3,"honey grove","texas","TX",230520
33.588,-96.1901,3,"bonham","texas","TX",300
33.5905,-112.3271,10,"el mirage","arizona","AZ",320382
33.592,-117.6992,17,"laguna hills","california","CA",335130
33.5927,-79.007,28,"garden city","south carolina","SC",675201.428571429
33.5935,-86.1371,3,"lincoln","alabama","AL",720250
33.5937,-98.6257,1,"archer city","texas","TX",259200
33.5941,-84.5629,1,"union city","georgia","GA",120
33.5961,-117.5862,3,"coto de caza","california","CA",460860
33.5967,-85.8687,5,"oxford","alabama","AL",155916
33.6015,-90.772,1,"shaw","mississippi","MS",7200
33.6049,-83.8465,13,"covington","georgia","GA",999.545454545455
33.6063,-86.9745,3,"adamsville","alabama","AL",200
33.6064,-88.6571,3,"west point","mississippi","MS",3888090
33.6073,-111.7398,8,"fountain hills","arizona","AZ",37688.5714285714
33.6093,-78.9772,40,"surfside beach","south carolina","SC",446747.75
33.6095,-117.655,27,"mission viejo","california","CA",614064
33.6098,-117.7299,5,"laguna woods","california","CA",576700
33.611,-95.0561,1,"clarksville","texas","TX",1200
33.6126,-93.8137,1,"fulton","arkansas","AR",300
33.6151,-117.8669,32,"newport beach","california","CA",63825
33.6164,-81.103,3,"north","south carolina","SC",216090
33.6165,-112.2819,9,"sun city","arizona","AZ",1061.25
33.6173,-117.2582,10,"wildomar","california","CA",1090987.5
33.6209,-84.359,3,"forest park","georgia","GA",2268000
33.622,-114.6188,11,"blythe","california","CA",363378
33.6258,-91.7934,2,"monticello","arkansas","AR",900
33.6262,-116.1308,1,"thermal","california","CA",600
33.6274,-96.6218,6,"sherman","texas","TX",518514
33.6277,-83.8721,3,"oxford","georgia","GA",720020
33.628,-91.3953,1,"mcgehee","arkansas","AR",300
33.6316,-89.7153,1,"duck hill","mississippi","MS",NA
33.6318,-117.5989,12,"rancho santa margarita","california","CA",378727.5
33.6363,-84.464,1,"college park","georgia","GA",NA
33.638,-86.9014,1,"brookside","alabama","AL",120
33.6391,-97.1488,4,"gainesville","texas","TX",1042.5
33.6398,-84.3376,1,"conley","georgia","GA",90
33.6404,-86.5819,6,"trussville","alabama","AL",216210
33.6415,-97.2186,2,"lindsay","texas","TX",5490
33.6433,-105.8411,2,"carrizozo","new mexico","NM",540
33.6471,-85.5698,2,"heflin","alabama","AL",1296150
33.6505,-83.7116,1,"social circle","georgia","GA",300
33.6536,-116.2785,14,"la quinta","california","CA",658303.846153846
33.6586,-97.3874,2,"muenster","texas","TX",432090
33.6602,-95.2664,1,"detroit","texas","TX",120
33.6606,-117.6712,15,"lake forest","california","CA",33769.2307692308
33.6609,-84.4093,1,"hapeville","georgia","GA",150
33.6612,-96.9022,1,"whitesboro","texas","TX",1728000
33.6618,-111.1295,1,"roosevelt","arizona","AZ",1296000
33.6633,-95.3837,1,"blossom","texas","TX",1200
33.664,-80.778,1,"st. matthews","south carolina","SC",864000
33.6645,-83.9966,17,"conyers","georgia","GA",739620
33.6659,-95.4768,1,"reno","texas","TX",864000
33.6665,-79.8292,3,"kingstree","south carolina","SC",540
33.6667,-117.9135,21,"costa mesa","california","CA",466108.421052632
33.6675,-114.217,11,"quartzsite","arizona","AZ",2873.25
33.6678,-86.8069,8,"gardendale","alabama","AL",386325
33.6682,-93.5895,2,"hope","arkansas","AR",615
33.6688,-95.546,8,"paris","texas","TX",530872.142857143
33.6693,-112.3575,7,"sun city west","arizona","AZ",247380
33.6703,-101.5361,1,"lorenzo","texas","TX",1296000
33.6712,-85.8136,15,"anniston","alabama","AL",230091.428571429
33.6721,-113.9379,1,"brenda","arizona","AZ",300
33.6746,-94.1264,1,"ashdown","arkansas","AR",600
33.6772,-117.7738,65,"irvine","california","CA",436265.892857143
33.68,-112.4524,58,"surprise","arizona","AZ",469506.102040816
33.6847,-117.3344,29,"lake elsinore","california","CA",369559.285714286
33.6871,-79.0086,3,"socastee","south carolina","SC",288080
33.6872,-111.8651,102,"scottsdale","arizona","AZ",399523.351648352
33.6885,-117.2621,8,"canyon lake","california","CA",734587.5
33.6901,-101.9893,1,"shallowater","texas","TX",3600
33.6905,-116.143,4,"coachella","california","CA",43410
33.6909,-117.1849,24,"menifee","california","CA",524884.090909091
33.6933,-80.2167,5,"manning","south carolina","SC",656904
33.696,-118.0025,72,"huntington beach","california","CA",393378
33.6976,-86.607,1,"clay","alabama","AL",90
33.6987,-86.4225,1,"odenville","alabama","AL",864000
33.7026,-85.1893,2,"waco","georgia","GA",2400
33.7036,-116.3396,2,"indian wells","california","CA",60
33.7057,-86.6674,1,"pinson","alabama","AL",120
33.7085,-85.1495,5,"bremen","georgia","GA",4446
33.7096,-78.8843,252,"myrtle beach","south carolina","SC",347071.768398268
33.7105,-117.9514,13,"fountain valley","california","CA",831486.923076923
33.7128,-84.106,4,"lithonia","georgia","GA",151276
33.7146,-117.0775,3,"winchester","california","CA",450
33.7224,-93.1316,1,"bluff city","arkansas","AR",5184000
33.7248,-102.7593,1,"morton","texas","TX",3600
33.7278,-111.674,1,"rio verde","arizona","AZ",600
33.7292,-87.085,4,"dora","alabama","AL",12600
33.7293,-113.8254,2,"vicksburg","arizona","AZ",648210
33.7301,-116.941,1,"east hemet","california","CA",180
33.7305,-84.917,14,"villa rica","georgia","GA",109775.416666667
33.7309,-117.8106,16,"tustin","california","CA",605297.142857143
33.7341,-116.9969,33,"hemet","california","CA",383582
33.7342,-85.0289,3,"temple","georgia","GA",400
33.7346,-116.2346,27,"indio","california","CA",228443.6
33.7366,-117.8819,43,"santa ana","california","CA",175725.825
33.7378,-116.3695,38,"palm desert","california","CA",160077.1875
33.7378,-115.3666,8,"desert center","california","CA",43860
33.7384,-84.7065,16,"douglasville","georgia","GA",27387.6923076923
33.7395,-81.1053,3,"swansea","south carolina","SC",3920
33.7434,-116.2874,2,"bermuda dunes","california","CA",756000
33.7436,-116.8872,1,"valle vista","california","CA",90
33.7451,-117.9849,2,"midway city","california","CA",1110
33.7459,-117.1132,2,"homeland","california","CA",1950
33.746,-88.4095,2,"hamilton","mississippi","MS",867600
33.7523,-117.9938,19,"westminster","california","CA",734666.666666667
33.7533,-79.4462,1,"hemingway","south carolina","SC",60
33.7542,-118.0714,10,"seal beach","california","CA",480270
33.7554,-118.3637,12,"rancho palos verdes","california","CA",493033.636363636
33.7588,-88.1143,1,"vernon","alabama","AL",150
33.76,-118.3471,1,"rolling hills","california","CA",864000
33.7613,-87.1925,1,"cordova","alabama","AL",864000
33.7627,-84.4224,101,"atlanta","georgia","GA",550420.52173913
33.7634,-116.4271,9,"rancho mirage","california","CA",628386.666666667
33.7643,-86.4749,1,"springville","alabama","AL",1200
33.7708,-96.6714,2,"pottsboro","texas","TX",152.5
33.7711,-84.2968,16,"decatur","georgia","GA",398976
33.773,-93.6833,1,"washington","arkansas","AR",450
33.7749,-112.5251,4,"wittmann","arizona","AZ",144320
33.7751,-81.2502,4,"pelion","south carolina","SC",180
33.7753,-96.4071,1,"hendrix","oklahoma","OK",1800
33.7778,-113.6061,4,"salome","arizona","AZ",2160045
33.7783,-118.3509,1,"rolling hills estates","california","CA",60
33.7787,-117.9601,44,"garden grove","california","CA",609529.073170732
33.781,-84.6485,4,"lithia springs","georgia","GA",864225
33.7816,-89.813,6,"grenada","mississippi","MS",156066
33.7844,-112.2989,57,"peoria","arizona","AZ",343150.384615385
33.7871,-118.3976,3,"palos verdes estates","california","CA",864400
33.7877,-86.028,1,"ohatchee","alabama","AL",1728000
33.7899,-117.2233,18,"perris","california","CA",112498.235294118
33.7931,-82.4776,2,"lincolnton","georgia","GA",1200
33.7933,-118.3175,2,"lomita","california","CA",1200
33.7937,-97.1422,1,"thackerville","oklahoma","OK",150
33.797,-116.9916,18,"san jacinto","california","CA",675092.5
33.7972,-118.0594,4,"los alamitos","california","CA",390
33.7981,-118.1675,118,"long beach","california","CA",488917.775229358
33.799,-83.716,7,"monroe","georgia","GA",76850
33.8002,-117.9935,2,"stanton","california","CA",600
33.8011,-117.1415,2,"nuevo","california","CA",5700
33.8017,-116.5382,57,"palm springs","california","CA",455761.354166667
33.8029,-118.1681,4,"signal hill","california","CA",972277.5
33.803,-85.1803,4,"buchanan","georgia","GA",140
33.8034,-84.1724,5,"stone mountain","georgia","GA",1728097.5
33.8038,-117.8218,32,"orange","california","CA",271226
33.8056,-93.3909,1,"prescott","arkansas","AR",NA
33.8088,-85.7545,7,"jacksonville","alabama","AL",1377.85714285714
33.8117,-84.2404,1,"clarkston","georgia","GA",300
33.8132,-84.5656,5,"mableton","georgia","GA",942
33.8142,-98.6899,1,"holliday","texas","TX",14400
33.8149,-79.4444,2,"johnsonville","south carolina","SC",2599200
33.815,-116.3545,1,"thousand palms","california","CA",NA
33.8153,-86.8153,4,"warrior","alabama","AL",648165
33.8171,-118.0386,8,"cypress","california","CA",120187.5
33.8177,-83.8043,1,"between","georgia","GA",86400
33.818,-81.0997,5,"gaston","south carolina","SC",1149
33.8181,-108.9435,1,"luna","new mexico","NM",864000
33.8181,-92.4174,2,"fordyce","arkansas","AR",525
33.82,-84.645,5,"austell","georgia","GA",466662
33.8225,-87.0834,1,"sipsey","alabama","AL",60
33.8229,-118.2931,1,"west carson","california","CA",300
33.823,-78.7089,123,"north myrtle beach","south carolina","SC",459384.94017094
33.8234,-111.9161,2,"carefree","arizona","AZ",2100
33.8324,-113.5433,2,"wenden","arizona","AZ",3888030
33.8331,-86.2698,3,"ashville","alabama","AL",360
33.8346,-118.3417,39,"torrance","california","CA",420911.810810811
33.8353,-83.8957,14,"loganville","georgia","GA",289517.307692308
33.8358,-109.9616,3,"whiteriver","arizona","AZ",432150
33.8361,-111.3003,1,"tonto basin","arizona","AZ",300
33.8363,-116.4642,21,"cathedral city","california","CA",108619.75
33.8374,-118.2559,9,"carson","california","CA",375326.666666667
33.839,-117.8572,76,"anaheim","california","CA",338783.28358209
33.8392,-90.7264,1,"merigold","mississippi","MS",600
33.8399,-79.0424,28,"conway","south carolina","SC",662605.909090909
33.8436,-84.2021,2,"tucker","georgia","GA",432900
33.846,-109.1431,1,"alpine","arizona","AZ",7200
33.8471,-118.1221,19,"lakewood","california","CA",112217.647058824
33.8497,-81.6097,1,"monetta","south carolina","SC",900
33.8503,-87.2708,5,"jasper","alabama","AL",648480
33.8504,-118.0406,4,"la palma","california","CA",210
